"Marka","Model","Generacja","Wersja","TypSilnika","MocSilnika","RodzajNapedu","Cena2023","Cena2022","Cena2021","Silnik","PojemnoscSilnika","SrednieSpalanieZuzycie","RodzajSkrzyni","RokRozpoczeciaProdukcji","RokZakonczeniaProdukcji"
"Ford","Sierra","II","Sedan","benzynowy",87,NA,NA,NA,NA,"1.8 87KM 64kW 1988-1993",1.8,NA,"manualna","1988","1993"
"Ford","Sierra","II","Sedan","benzynowy",90,NA,NA,NA,NA,"1.8 90KM 66kW 1987-1988",1.8,NA,"manualna","1987","1988"
"Ford","Sierra","II","Sedan","benzynowy",105,"na tylną oś",NA,NA,NA,"2.0 105KM 77kW 1987-1993",2,7.5,"manualna","1987","1993"
"Ford","Sierra","II","Sedan","benzynowy",101,NA,NA,NA,NA,"2.0 i 101KM 74kW 1987-1989",2,NA,"manualna","1987","1989"
"Ford","Sierra","II","Sedan","benzynowy",116,"na przednią oś",NA,NA,NA,"2.0 i 116KM 85kW 1987-1993",2,8.6,"manualna","1987","1993"
"Ford","Sierra","II","Sedan","benzynowy",120,"na tylną oś",NA,NA,NA,"2.0 i 120KM 88kW 1990-1993",2,7.8,"manualna","1990","1993"
"Ford","Sierra","II","Sedan","benzynowy",116,NA,NA,NA,NA,"2.0 i 16V 116KM 85kW 1987-1993",2,NA,NA,"1987","1993"
"Ford","Sierra","II","Sedan","benzynowy",101,NA,NA,NA,NA,"2.0 i KAT 101KM 74kW 1987-1993",2,NA,"manualna","1987","1993"
"Ford","Sierra","II","Sedan","benzynowy",120,NA,NA,NA,NA,"2.0 XR 4x4 120KM 88kW 1990-1993",2,NA,"manualna","1990","1993"
"Ford","Sierra","II","Sedan","benzynowy",145,NA,NA,NA,NA,"2.9 i 145KM 107kW 1988-1993",2.9,NA,"manualna","1988","1993"
"Ford","Sierra","II","Sedan","diesel",75,"na tylną oś",NA,NA,NA,"1.8 TD 75KM 55kW 1988-1993",1.8,6.4,"manualna","1988","1993"
"Ford","Sierra","II","Sedan","diesel",67,NA,NA,NA,NA,"2.3 D 67KM 49kW 1987-1989",2.3,NA,"manualna","1987","1989"
"Ford","Sierra","II","Hatchback","benzynowy",71,"na tylną oś",NA,NA,NA,"1.6 71KM 52kW 1988-1993",1.6,8,"manualna","1988","1993"
"Ford","Sierra","II","Hatchback","benzynowy",75,"na tylną oś",NA,NA,NA,"1.6 75KM 55kW 1987-1993",1.6,9.2,"manualna","1987","1993"
"Ford","Sierra","II","Hatchback","benzynowy",72,"na tylną oś",NA,NA,NA,"1.6 72KM 53kW 1988-1993",1.6,9.2,"manualna","1988","1993"
"Ford","Sierra","II","Hatchback","benzynowy",80,"na tylną oś",NA,NA,NA,"1.6 i 80KM 59kW 1989-1993",1.6,8.2,"manualna","1989","1993"
"Ford","Sierra","II","Hatchback","benzynowy",80,"na tylną oś",NA,NA,NA,"1.8 80KM 59kW 1987-1988",1.8,10.3,"manualna","1987","1988"
"Ford","Sierra","II","Hatchback","benzynowy",87,"na przednią oś",NA,NA,NA,"1.8 87KM 64kW 1988-1993",1.8,NA,"manualna","1988","1993"
"Ford","Sierra","II","Hatchback","benzynowy",90,"na przednią oś",NA,NA,NA,"1.8 90KM 66kW 1987-1988",1.8,NA,"manualna","1987","1988"
"Ford","Sierra","II","Hatchback","benzynowy",105,"na przednią oś",NA,NA,NA,"2.0 105KM 77kW 1987-1993",2,7.5,"manualna","1987","1993"
"Ford","Sierra","II","Hatchback","benzynowy",220,NA,NA,NA,NA,"2.0 16V Cosworth 4x4 220KM 162kW 1990-1993",2,NA,NA,"1990","1993"
"Ford","Sierra","II","Hatchback","benzynowy",220,NA,NA,NA,NA,"2.0 16V Cosworth 4x4 KAT 220KM 162kW 1990-1993",2,NA,NA,"1990","1993"
"Ford","Sierra","II","Hatchback","benzynowy",101,"na przednią oś",NA,NA,NA,"2.0 i 101KM 74kW 1987-1993",2,NA,"manualna","1987","1993"
"Ford","Sierra","II","Hatchback","benzynowy",115,"na przednią oś",NA,NA,NA,"2.0 i 115KM 85kW 1987-1993",2,NA,"manualna","1987","1993"
"Ford","Sierra","II","Hatchback","benzynowy",120,"na tylną oś",NA,NA,NA,"2.0 i 120KM 88kW 1989-1993",2,7.8,"manualna","1989","1993"
"Ford","Sierra","II","Hatchback","benzynowy",125,NA,NA,NA,NA,"2.0 i 125KM 92kW 1989-1993",2,NA,NA,"1989","1993"
"Ford","Sierra","II","Hatchback","benzynowy",115,NA,NA,NA,NA,"2.0 i 16V 115KM 85kW 1987-1993",2,NA,"manualna","1987","1993"
"Ford","Sierra","II","Hatchback","benzynowy",101,"na przednią oś",NA,NA,NA,"2.0 i KAT 101KM 74kW 1987-1993",2,NA,"manualna","1987","1993"
"Ford","Sierra","II","Hatchback","benzynowy",204,NA,NA,NA,NA,"2.0 RS Cosworth 204KM 150kW 1987-1990",2,NA,NA,"1987","1990"
"Ford","Sierra","II","Hatchback","benzynowy",150,"4x4",NA,NA,NA,"2.8 i XR 4x4 150KM 110kW 1987-1988",2.8,NA,"manualna","1987","1988"
"Ford","Sierra","II","Hatchback","benzynowy",145,"na przednią oś",NA,NA,NA,"2.9 i 145KM 107kW 1988-1993",2.9,NA,"manualna","1988","1993"
"Ford","Sierra","II","Hatchback","benzynowy",145,"4x4",NA,NA,NA,"2.9 i XR 4x4 145KM 107kW 1988-1993",2.9,11.3,"manualna","1988","1993"
"Ford","Sierra","II","Hatchback","benzynowy",150,"4x4",NA,NA,NA,"2.9 i XR 4x4 150KM 110kW 1988-1993",2.9,NA,"manualna","1988","1993"
"Ford","Sierra","II","Hatchback","diesel",75,"na tylną oś",NA,NA,NA,"1.8 TD 75KM 55kW 1988-1993",1.8,6.4,"manualna","1988","1993"
"Ford","Sierra","II","Hatchback","diesel",67,NA,NA,NA,NA,"2.3 D 67KM 49kW 1987-1989",2.3,NA,NA,"1987","1989"
"Ford","Sierra","II","Kombi","benzynowy",71,"na tylną oś",NA,NA,NA,"1.6 71KM 52kW 1988-1993",1.6,8,"manualna","1988","1993"
"Ford","Sierra","II","Kombi","benzynowy",75,"na przednią oś",NA,NA,NA,"1.6 75KM 55kW 1987-1993",1.6,NA,"manualna","1987","1993"
"Ford","Sierra","II","Kombi","benzynowy",80,"na przednią oś",NA,NA,NA,"1.6 80KM 59kW 1989-1993",1.6,8.2,"manualna","1989","1993"
"Ford","Sierra","II","Kombi","benzynowy",72,"na przednią oś",NA,NA,NA,"1.6 72KM 53kW 1988-1993",1.6,NA,"manualna","1988","1993"
"Ford","Sierra","II","Kombi","benzynowy",80,NA,NA,NA,NA,"1.8 80KM 59kW 1987-1988",1.8,NA,"manualna","1987","1988"
"Ford","Sierra","II","Kombi","benzynowy",87,NA,NA,NA,NA,"1.8 87KM 64kW 1988-1993",1.8,NA,"manualna","1988","1993"
"Ford","Sierra","II","Kombi","benzynowy",90,NA,NA,NA,NA,"1.8 90KM 66kW 1987-1988",1.8,NA,"manualna","1987","1988"
"Ford","Sierra","II","Kombi","benzynowy",105,"na tylną oś",NA,NA,NA,"2.0 105KM 77kW 1987-1993",2,7.5,"manualna","1987","1993"
"Ford","Sierra","II","Kombi","benzynowy",120,NA,NA,NA,NA,"2.0 4x4 120KM 88kW 1990-1993",2,NA,"manualna","1990","1993"
"Ford","Sierra","II","Kombi","benzynowy",100,NA,NA,NA,NA,"2.0 i 100KM 74kW 1987-1993",2,NA,"manualna","1987","1993"
"Ford","Sierra","II","Kombi","benzynowy",115,NA,NA,NA,NA,"2.0 i 115KM 85kW 1987-1993",2,NA,"manualna","1987","1993"
"Ford","Sierra","II","Kombi","benzynowy",120,"na tylną oś",NA,NA,NA,"2.0 i 120KM 88kW 1989-1993",2,7.8,"manualna","1989","1993"
"Ford","Sierra","II","Kombi","benzynowy",115,NA,NA,NA,NA,"2.0 i 16V 115KM 85kW 1987-1993",2,NA,"manualna","1987","1993"
"Ford","Sierra","II","Kombi","benzynowy",100,NA,NA,NA,NA,"2.0 i KAT 100KM 74kW 1987-1993",2,NA,"manualna","1987","1993"
"Ford","Sierra","II","Kombi","benzynowy",150,NA,NA,NA,NA,"2.8 4x4 150KM 110kW 1987-1988",2.8,NA,"manualna","1987","1988"
"Ford","Sierra","II","Kombi","benzynowy",145,NA,NA,NA,NA,"2.9 145KM 107kW 1988-1993",2.9,NA,NA,"1988","1993"
"Ford","Sierra","II","Kombi","benzynowy",145,"4x4",NA,NA,NA,"2.9 4x4 145KM 107kW 1988-1993",2.9,11.3,"manualna","1988","1993"
"Ford","Sierra","II","Kombi","diesel",75,"na tylną oś",NA,NA,NA,"1.8 TD 75KM 55kW 1988-1993",1.8,6.4,"manualna","1988","1993"
"Ford","Sierra","II","Kombi","diesel",67,NA,NA,NA,NA,"2.3 D 67KM 49kW 1989-1993",2.3,NA,"manualna","1989","1993"
"Ford","Sierra","I","Hatchback","benzynowy",60,"na tylną oś",NA,NA,NA,"1.3 60KM 44kW 1982-1986",1.3,7.8,"manualna","1982","1986"
"Ford","Sierra","I","Hatchback","benzynowy",75,"na tylną oś",NA,NA,NA,"1.6 75KM 55kW 1982-1986",1.6,7.1,"manualna","1982","1986"
"Ford","Sierra","I","Hatchback","benzynowy",90,"na tylną oś",NA,NA,NA,"1.8 90KM 66kW 1984-1986",1.8,7.9,"manualna","1984","1986"
"Ford","Sierra","I","Hatchback","benzynowy",100,"na tylną oś",NA,NA,NA,"2.0 100KM 74kW 1985-1986",2,8.5,"manualna","1985","1986"
"Ford","Sierra","I","Hatchback","benzynowy",105,"na tylną oś",NA,NA,NA,"2.0 105KM 77kW 1982-1986",2,7.4,"manualna","1982","1986"
"Ford","Sierra","I","Hatchback","benzynowy",90,"na tylną oś",NA,NA,NA,"2.0 90KM 66kW 1982-1984",2,NA,"manualna","1982","1984"
"Ford","Sierra","I","Hatchback","benzynowy",115,"na tylną oś",NA,NA,NA,"2.0 i 115KM 85kW 1985-1986",2,8.6,"manualna","1985","1986"
"Ford","Sierra","I","Hatchback","benzynowy",114,"na tylną oś",NA,NA,NA,"2.3 114KM 84kW 1982-1986",2.3,8,"manualna","1982","1986"
"Ford","Sierra","I","Hatchback","benzynowy",150,"4x4",NA,NA,NA,"2.8 XR 4x4 150KM 110kW 1985-1986",2.8,10.8,"manualna","1985","1986"
"Ford","Sierra","I","Hatchback","benzynowy",143,"4x4",NA,NA,NA,"2.8 XR4i 143KM 105kW 1982-1986",2.8,11.2,"manualna","1982","1986"
"Ford","Sierra","I","Hatchback","benzynowy",150,"na tylną oś",NA,NA,NA,"2.8 XR4i 150KM 110kW 1982-1986",2.8,9.6,"manualna","1982","1986"
"Ford","Sierra","I","Hatchback","diesel",67,"na tylną oś",NA,NA,NA,"2.3 D 67KM 49kW 1982-1986",2.3,6.7,"manualna","1982","1986"
"Ford","Sierra","I","Kombi","benzynowy",75,"na tylną oś",NA,NA,NA,"1.6 75KM 55kW 1982-1986",1.6,7.3,"manualna","1982","1986"
"Ford","Sierra","I","Kombi","benzynowy",90,"na tylną oś",NA,NA,NA,"1.8 90KM 66kW 1984-1986",1.8,8,"manualna","1984","1986"
"Ford","Sierra","I","Kombi","benzynowy",105,"na tylną oś",NA,NA,NA,"2.0 105KM 77kW 1982-1986",2,7.5,"manualna","1982","1986"
"Ford","Sierra","I","Kombi","benzynowy",115,"na tylną oś",NA,NA,NA,"2.0 115KM 85kW 1985-1986",2,8.7,"manualna","1985","1986"
"Ford","Sierra","I","Kombi","benzynowy",90,"na tylną oś",NA,NA,NA,"2.0 90KM 66kW 1982-1984",2,NA,"manualna","1982","1984"
"Ford","Sierra","I","Kombi","benzynowy",100,"na tylną oś",NA,NA,NA,"2.0 100KM 74kW 1985-1986",2,8.5,"manualna","1985","1986"
"Ford","Sierra","I","Kombi","benzynowy",114,"na tylną oś",NA,NA,NA,"2.3 114KM 84kW 1982-1986",2.3,8,"manualna","1982","1986"
"Ford","Sierra","I","Kombi","benzynowy",143,"4x4",NA,NA,NA,"2.8 XR4i 143KM 105kW 1982-1986",2.8,10.9,"manualna","1982","1986"
"Ford","Sierra","I","Kombi","diesel",67,"na tylną oś",NA,NA,NA,"2.3 D 67KM 49kW 1982-1986",2.3,6.7,"manualna","1982","1986"
"Ford","Sierra","I","Sedan","benzynowy",60,NA,NA,NA,NA,"1.3 60KM 44kW 1982-1986",1.3,NA,NA,"1982","1986"
"Ford","Sierra","I","Sedan","benzynowy",75,NA,NA,NA,NA,"1.6 75KM 55kW 1982-1986",1.6,NA,NA,"1982","1986"
"Ford","Sierra","I","Sedan","benzynowy",90,NA,NA,NA,NA,"1.8 90KM 66kW 1984-1986",1.8,NA,NA,"1984","1986"
"Ford","Sierra","I","Sedan","benzynowy",100,NA,NA,NA,NA,"2.0 100KM 74kW 1985-1986",2,NA,NA,"1985","1986"
"Ford","Sierra","I","Sedan","benzynowy",105,NA,NA,NA,NA,"2.0 105KM 77kW 1982-1986",2,NA,NA,"1982","1986"
"Ford","Sierra","I","Sedan","benzynowy",90,NA,NA,NA,NA,"2.0 90KM 66kW 1982-1984",2,NA,NA,"1982","1984"
"Ford","Sierra","I","Sedan","benzynowy",115,NA,NA,NA,NA,"2.0 i 115KM 85kW 1985-1986",2,NA,NA,"1985","1986"
"Ford","Sierra","I","Sedan","benzynowy",114,NA,NA,NA,NA,"2.3 114KM 84kW 1982-1986",2.3,NA,NA,"1982","1986"
"Ford","Sierra","I","Sedan","benzynowy",150,NA,NA,NA,NA,"2.8 XR 4x4 150KM 110kW 1985-1986",2.8,NA,NA,"1985","1986"
"Ford","Sierra","I","Sedan","benzynowy",143,NA,NA,NA,NA,"2.8 XR4i 143KM 105kW 1982-1986",2.8,NA,NA,"1982","1986"
"Ford","Sierra","I","Sedan","benzynowy",150,NA,NA,NA,NA,"2.8 XR4i 150KM 110kW 1982-1986",2.8,NA,NA,"1982","1986"
"Ford","Sierra","I","Sedan","diesel",67,"na tylną oś",NA,NA,NA,"2.3 D 67KM 49kW 1982-1986",2.3,6.7,"manualna","1982","1986"
"Ford","Taunus","III",NA,"benzynowy",59,"na tylną oś",NA,NA,NA,"1.3 59KM 43kW 1979-1982",1.3,9,"manualna","1979","1982"
"Ford","Taunus","III",NA,"benzynowy",72,NA,NA,NA,NA,"1.6 72KM 53kW 1979-1982",1.6,NA,NA,"1979","1982"
"Ford","Taunus","III",NA,"benzynowy",73,"na tylną oś",NA,NA,NA,"1.6 73KM 54kW 1979-1982",1.6,9,"manualna","1979","1982"
"Ford","Taunus","III",NA,"benzynowy",100,"na tylną oś",NA,NA,NA,"2.0 100KM 74kW 1979-1982",2,9.5,"manualna","1979","1982"
"Ford","Taunus","II","Sedan","benzynowy",55,NA,NA,NA,NA,"1.3 55KM 40kW 1976-1979",1.3,NA,NA,"1976","1979"
"Ford","Taunus","II","Sedan","benzynowy",54,NA,NA,NA,NA,"1.3 CBTS 54KM 40kW 1976-1979",1.3,NA,NA,"1976","1979"
"Ford","Taunus","II","Sedan","benzynowy",68,NA,NA,NA,NA,"1.6 68KM 50kW 1976-1979",1.6,NA,NA,"1976","1979"
"Ford","Taunus","II","Sedan","benzynowy",72,"na tylną oś",NA,NA,NA,"1.6 72KM 53kW 1976-1979",1.6,9,"manualna","1976","1979"
"Ford","Taunus","II","Sedan","benzynowy",90,"na tylną oś",NA,NA,NA,"2.0 90KM 66kW 1976-1979",2,10.3,"manualna","1976","1979"
"Ford","Taunus","II","Sedan","benzynowy",107,"na tylną oś",NA,NA,NA,"2.3 107KM 79kW 1976-1979",2.3,10.9,"manualna","1976","1979"
"Ford","Taunus","II","Kombi","benzynowy",54,NA,NA,NA,NA,"1.3 54KM 40kW 1976-1979",1.3,NA,NA,"1976","1979"
"Ford","Taunus","II","Kombi","benzynowy",58,NA,NA,NA,NA,"1.3 58KM 43kW 1976-1979",1.3,NA,NA,"1976","1979"
"Ford","Taunus","II","Kombi","benzynowy",68,NA,NA,NA,NA,"1.6 68KM 50kW 1976-1979",1.6,NA,NA,"1976","1979"
"Ford","Taunus","II","Kombi","benzynowy",72,NA,NA,NA,NA,"1.6 72KM 53kW 1976-1979",1.6,NA,NA,"1976","1979"
"Ford","Taunus","II","Kombi","benzynowy",90,NA,NA,NA,NA,"2.0 90KM 66kW 1976-1979",2,NA,NA,"1976","1979"
"Ford","Taunus","I","Sedan","benzynowy",54,NA,NA,NA,NA,"1.3 54KM 40kW 1964-1976",1.3,NA,NA,"1964","1976"
"Ford","Taunus","I","Sedan","benzynowy",68,NA,NA,NA,NA,"1.6 68KM 50kW 1964-1975",1.6,NA,NA,"1964","1975"
"Ford","Taunus","I","Sedan","benzynowy",72,NA,NA,NA,NA,"1.6 72KM 53kW 1964-1976",1.6,NA,NA,"1964","1976"
"Ford","Taunus","I","Sedan","benzynowy",88,NA,NA,NA,NA,"1.6 88KM 65kW 1964-1976",1.6,NA,NA,"1964","1976"
"Ford","Taunus","I","Sedan","benzynowy",90,NA,NA,NA,NA,"2.0 V6 90KM 66kW 1964-1976",2,NA,NA,"1964","1976"
"Ford","Taunus","I","Kombi","benzynowy",54,NA,NA,NA,NA,"1.3 54KM 40kW 1964-1976",1.3,NA,NA,"1964","1976"
"Ford","Taunus","I","Kombi","benzynowy",68,NA,NA,NA,NA,"1.6 68KM 50kW 1964-1975",1.6,NA,NA,"1964","1975"
"Ford","Taunus","I","Kombi","benzynowy",72,NA,NA,NA,NA,"1.6 72KM 53kW 1964-1976",1.6,NA,NA,"1964","1976"
"Ford","Taunus","I","Coupe","benzynowy",54,NA,NA,NA,NA,"1.3 54KM 40kW 1964-1976",1.3,NA,NA,"1964","1976"
"Ford","Taunus","I","Coupe","benzynowy",72,NA,NA,NA,NA,"1.6 72KM 53kW 1964-1976",1.6,NA,NA,"1964","1976"
"Ford","Taunus","I","Coupe","benzynowy",88,NA,NA,NA,NA,"1.6 88KM 65kW 1964-1976",1.6,NA,NA,"1964","1976"
"Ford","Taunus","I","Coupe","benzynowy",90,NA,NA,NA,NA,"2.0 V6 90KM 66kW 1964-1976",2,NA,NA,"1964","1976"
"Ford","Taunus","I","Coupe","benzynowy",107,NA,NA,NA,NA,"2.3 V6 107KM 79kW 1964-1976",2.3,NA,NA,"1964","1976"
"Ford","Taurus","V","Sedan","benzynowy",263,"na przednią oś",NA,NA,NA,"3.5 i V6 263KM 193kW 2007-2018",3.5,8.4,"automatyczna","2007","2018"
"Ford","Taurus","V","Sedan","benzynowy",262,NA,NA,NA,NA,"3.5 i V6 24V AWD 262KM 193kW 2007-2018",3.5,NA,NA,"2007","2018"
"Ford","Taurus","V","Kombi","benzynowy",263,NA,NA,NA,NA,"3.5 i V6 263KM 193kW 2007-2018",3.5,NA,NA,"2007","2018"
"Ford","Taurus","IV","Kombi","benzynowy",201,"na przednią oś",NA,NA,NA,"3.0 i V6 201KM 148kW 2003-2007",3,8.4,"automatyczna","2003","2007"
"Ford","Taurus","IV","Kombi","benzynowy",154,"na przednią oś",NA,NA,NA,"3.0 i V6 SE 154KM 113kW 1999-2007",3,8.4,"automatyczna","1999","2007"
"Ford","Taurus","IV","Sedan","benzynowy",201,"na przednią oś",NA,NA,NA,"3.0 i V6 24V SES 201KM 148kW 2003-2007",3,8.4,"automatyczna","2003","2007"
"Ford","Taurus","IV","Sedan","benzynowy",154,"na przednią oś",NA,NA,NA,"3.0 i V6 LX SE 154KM 113kW 1999-2007",3,8.4,"automatyczna","1999","2007"
"Ford","Taurus","III","Sedan","benzynowy",145,"na przednią oś",NA,NA,NA,"3.0 V6 145KM 107kW 1995-1996",3,NA,"manualna","1995","1996"
"Ford","Taurus","III","Sedan","benzynowy",200,"na przednią oś",NA,NA,NA,"3.0 V6 24V 200KM 147kW 1995-1999",3,NA,"manualna","1995","1999"
"Ford","Taurus","III","Sedan","benzynowy",225,"na przednią oś",NA,NA,NA,"3.4 V8 32V 225KM 165kW 1995-1999",3.4,11.3,"manualna","1995","1999"
"Ford","Taurus","III","Sedan","benzynowy",238,"na przednią oś",NA,NA,NA,"3.4 V8 32V 238KM 175kW 1995-1999",3.4,NA,"manualna","1995","1999"
"Ford","Taurus","III","Kombi","benzynowy",203,"na przednią oś",NA,NA,NA,"3.0 i V6 24V 203KM 149kW 1996-1999",3,NA,"manualna","1996","1999"
"Ford","Taurus","III","Kombi","benzynowy",147,"na przednią oś",NA,NA,NA,"3.0 V6 147KM 108kW 1995-1996",3,NA,"manualna","1995","1996"
"Ford","Taurus","III","Kombi","benzynowy",243,NA,NA,NA,NA,"3.4 i V6 243KM 179kW 1996-1999",3.4,NA,NA,"1996","1999"
"Ford","Taurus","II","Kombi","benzynowy",106,"na przednią oś",NA,NA,NA,"2.5 i 106KM 78kW 1991",2.5,NA,"manualna","1991","1991"
"Ford","Taurus","II","Kombi","benzynowy",141,"na przednią oś",NA,NA,NA,"3.8 V6 141KM 104kW 1991-1995",3.8,10.7,"manualna","1991","1995"
"Ford","Taurus","II","Sedan","benzynowy",106,"na przednią oś",NA,NA,NA,"2.5 i 106KM 78kW 1991",2.5,NA,"manualna","1991","1991"
"Ford","Taurus","II","Sedan","benzynowy",223,"na przednią oś",NA,NA,NA,"3.0 i V6 24V 223KM 164kW 1991-1993",3,NA,"manualna","1991","1993"
"Ford","Taurus","II","Sedan","benzynowy",141,"na przednią oś",NA,NA,NA,"3.0 V6 141KM 104kW 1991-1995",3,NA,"manualna","1991","1995"
"Ford","Taurus","II","Sedan","benzynowy",223,"na przednią oś",NA,NA,NA,"3.2 i V6 24V 223KM 164kW 1993-1995",3.2,NA,"manualna","1993","1995"
"Ford","Taurus","I","Sedan","benzynowy",89,NA,NA,NA,NA,"2.5 89KM 65kW 1985-1987",2.5,NA,NA,"1985","1987"
"Ford","Taurus","I","Sedan","benzynowy",91,NA,NA,NA,NA,"2.5 91KM 67kW 1987-1991",2.5,NA,NA,"1987","1991"
"Ford","Taurus","I","Sedan","benzynowy",106,NA,NA,NA,NA,"2.5 106KM 78kW 1991",2.5,NA,NA,"1991","1991"
"Ford","Taurus","I","Sedan","benzynowy",142,NA,NA,NA,NA,"3.0 V6 142KM 104kW 1985-1989",3,NA,NA,"1985","1989"
"Ford","Taurus","I","Sedan","benzynowy",223,NA,NA,NA,NA,"3.0 V6 223KM 164kW 1989-1991",3,NA,NA,"1989","1991"
"Ford","Taurus","I","Kombi","benzynowy",89,NA,NA,NA,NA,"2.5 89KM 65kW 1985-1987",2.5,NA,NA,"1985","1987"
"Ford","Taurus","I","Kombi","benzynowy",91,NA,NA,NA,NA,"2.5 91KM 67kW 1987-1991",2.5,NA,NA,"1987","1991"
"Ford","Taurus","I","Kombi","benzynowy",106,NA,NA,NA,NA,"2.5 106KM 78kW 1991",2.5,NA,NA,"1991","1991"
"Ford","Taurus","I","Kombi","benzynowy",142,NA,NA,NA,NA,"3.8 V6 142KM 104kW 1988-1991",3.8,NA,NA,"1988","1991"
"Ford","Tempo","II",NA,"benzynowy",102,"na przednią oś",NA,NA,NA,"2.3 102KM 75kW 1987-1995",2.3,8.7,"manualna","1987","1995"
"Ford","Tempo","II",NA,"benzynowy",99,"na przednią oś",NA,NA,NA,"2.3 99KM 73kW 1987-1995",2.3,8.7,"manualna","1987","1995"
"Ford","Tempo","II",NA,"benzynowy",102,"4x4",NA,NA,NA,"2.3 AWD 102KM 75kW 1989-1995",2.3,11.2,"manualna","1989","1995"
"Ford","Tempo","II",NA,"benzynowy",132,"na przednią oś",NA,NA,NA,"3.0 V6 132KM 97kW 1992-1995",3,9.8,"manualna","1992","1995"
"Ford","Tempo","I","Sedan","benzynowy",100,NA,NA,NA,NA,"2.3 100KM 74kW 1984-1987",2.3,NA,NA,"1984","1987"
"Ford","Tempo","I","Sedan","benzynowy",98,NA,NA,NA,NA,"2.3 i 98KM 72kW 1984-1987",2.3,NA,NA,"1984","1987"
"Ford","Tempo","I","Sedan","benzynowy",130,NA,NA,NA,NA,"3.0 130KM 96kW 1984-1987",3,NA,NA,"1984","1987"
"Ford","Tempo","I","Sedan","diesel",101,NA,NA,NA,NA,"2.0 TD 101KM 74kW 1984-1986",2,NA,NA,"1984","1986"
"Ford","Tempo","I","Coupe","benzynowy",102,"na przednią oś",NA,NA,NA,"2.3 102KM 75kW 1984-1995",2.3,NA,"manualna","1984","1995"
"Ford","Tempo","I","Coupe","benzynowy",99,"na przednią oś",NA,NA,NA,"2.3 99KM 73kW 1984-1995",2.3,NA,"manualna","1984","1995"
"Ford","Tempo","I","Coupe","benzynowy",132,"na przednią oś",NA,NA,NA,"3.0 V6 132KM 97kW 1992-1995",3,NA,"manualna","1992","1995"
"Ford","Thunderbird","XI",NA,"benzynowy",256,"na tylną oś",NA,NA,NA,"3.9 i V8 32V 256KM 188kW 2001-2002",3.9,NA,"automatyczna","2001","2002"
"Ford","Thunderbird","XI",NA,"benzynowy",283,"na tylną oś",NA,NA,NA,"3.9 i V8 32V 283KM 208kW 2002-2005",3.9,NA,"automatyczna","2002","2005"
"Ford","Thunderbird","X",NA,"benzynowy",141,"na tylną oś",NA,NA,NA,"3.8 i V6 141KM 104kW 1989-1997",3.8,12,"automatyczna","1989","1997"
"Ford","Thunderbird","X",NA,"benzynowy",234,NA,NA,NA,NA,"3.8 i V6 Super 234KM 172kW 1989-1997",3.8,NA,NA,"1989","1997"
"Ford","Thunderbird","X",NA,"benzynowy",208,"na tylną oś",NA,NA,NA,"4.6 i V8 208KM 153kW 1991-1997",4.6,NA,"automatyczna","1991","1997"
"Ford","Thunderbird","X",NA,"benzynowy",230,NA,NA,NA,NA,"5.1 i V8 230KM 169kW 1989-1997",5.1,NA,NA,"1989","1997"
"Ford","Thunderbird","IX",NA,"benzynowy",190,NA,NA,NA,NA,"2.3 190KM 140kW 1983-1988",2.3,NA,NA,"1983","1988"
"Ford","Thunderbird","IX",NA,"benzynowy",142,"na tylną oś",NA,NA,NA,"3.8 142KM 104kW 1983-1988",3.8,NA,"automatyczna","1983","1988"
"Ford","Thunderbird","IX",NA,"benzynowy",140,NA,NA,NA,NA,"5.0 140KM 103kW 1983-1988",5,NA,NA,"1983","1988"
"Ford","Thunderbird","VIII",NA,"benzynowy",85,NA,NA,NA,NA,"3.8 85KM 63kW 1980-1982",3.8,NA,NA,"1980","1982"
"Ford","Thunderbird","VIII",NA,"benzynowy",105,NA,NA,NA,NA,"4.2 105KM 77kW 1980-1982",4.2,NA,NA,"1980","1982"
"Ford","Thunderbird","VIII",NA,"benzynowy",130,NA,NA,NA,NA,"5.0 130KM 96kW 1980-1982",5,NA,NA,"1980","1982"
"Ford","Thunderbird","VII",NA,"benzynowy",220,NA,NA,NA,NA,"5.0 220KM 162kW 1977-1979",5,NA,NA,"1977","1979"
"Ford","Thunderbird","VII",NA,"benzynowy",300,NA,NA,NA,NA,"5.8 300KM 221kW 1977-1979",5.8,NA,NA,"1977","1979"
"Ford","Thunderbird","VII",NA,"benzynowy",340,NA,NA,NA,NA,"6.6 340KM 250kW 1977-1979",6.6,NA,NA,"1977","1979"
"Ford","Thunderbird","VI",NA,"benzynowy",375,NA,NA,NA,NA,"7.0 375KM 276kW 1972-1976",7,NA,NA,"1972","1976"
"Ford","Thunderbird","VI",NA,"benzynowy",390,NA,NA,NA,NA,"7.5 390KM 287kW 1972-1976",7.5,NA,NA,"1972","1976"
"Ford","Thunderbird","V",NA,"benzynowy",315,NA,NA,NA,NA,"6.4 315KM 232kW 1967-1968",6.4,NA,NA,"1967","1968"
"Ford","Thunderbird","V",NA,"benzynowy",345,NA,NA,NA,NA,"7.0 345KM 254kW 1967",7,NA,NA,"1967","1967"
"Ford","Thunderbird","V",NA,"benzynowy",375,NA,NA,NA,NA,"7.0 375KM 276kW 1968-1971",7,NA,NA,"1968","1971"
