"Marka","Model","Generacja","Wersja","TypSilnika","MocSilnika","RodzajNapedu","Cena2023","Cena2022","Cena2021","Silnik","PojemnoscSilnika","SrednieSpalanieZuzycie","RodzajSkrzyni","RokRozpoczeciaProdukcji","RokZakonczeniaProdukcji"
"Opel","Astra","H","Kombi","benzynowy",180,"na przednią oś",97999,91999,94999,"1.6 turbo ECOTEC 180KM 132kW 2006-2013",1.6,7.7,"manualna",2006,2013
"Opel","Astra","H","Kombi","benzynowy",105,"na przednią oś",97999,91999,94999,"1.6 Twinport ECOTEC 105KM 77kW 2004-2008",1.6,6.9,"manualna",2004,2008
"Opel","Astra","H","Kombi","benzynowy",125,"na przednią oś",97999,91999,94999,"1.8 ECOTEC 125KM 92kW 2004-2007",1.8,8,"manualna",2004,2007
"Opel","Astra","H","Kombi","benzynowy",140,"na przednią oś",97999,91999,94999,"1.8 ECOTEC 140KM 103kW 2005-2013",1.8,7.2,"manualna",2005,2013
"Opel","Astra","H","Kombi","benzynowy",170,"na przednią oś",97999,91999,94999,"2.0 Turbo ECOTEC 170KM 125kW 2004-2007",2,9.4,"manualna",2004,2007
"Opel","Astra","H","Kombi","benzynowy",200,"na przednią oś",97999,91999,94999,"2.0 turbo ECOTEC 200KM 147kW 2004-2014",2,9.4,"manualna",2004,2014
"Opel","Astra","H","Kombi","diesel",90,"na przednią oś",97999,91999,94999,"1.3 CDTI ecoFLEX 90KM 66kW 2005-2013",1.3,5.1,"manualna",2005,2013
"Opel","Astra","H","Kombi","diesel",100,"na przednią oś",97999,91999,94999,"1.7 CDTI ECOTEC 100KM 74kW 2004-2009",1.7,5.1,"manualna",2004,2009
"Opel","Astra","H","Kombi","diesel",80,"na przednią oś",97999,91999,94999,"1.7 CDTI ECOTEC 80KM 59kW 2004-2005",1.7,5,"manualna",2004,2005
"Opel","Astra","H","Kombi","diesel",110,"na przednią oś",97999,91999,94999,"1.7 CDTI ECOTEC 110KM 81kW 2007-2013",1.7,5.3,"manualna",2007,2013
"Opel","Astra","H","Kombi","diesel",125,"na przednią oś",97999,91999,94999,"1.7 CDTI ECOTEC 125KM 92kW 2007-2013",1.7,5.5,"manualna",2007,2013
"Opel","Astra","H","Kombi","diesel",120,"na przednią oś",97999,91999,94999,"1.9 CDTI ECOTEC 120KM 88kW 2004-2013",1.9,5.9,"manualna",2004,2013
"Opel","Astra","H","Kombi","diesel",150,"na przednią oś",97999,91999,94999,"1.9 CDTI ECOTEC 150KM 110kW 2004-2013",1.9,5.9,"manualna",2004,2013
"Opel","Astra","H","Kombi","diesel",100,"na przednią oś",97999,91999,94999,"1.9 CDTI ECOTEC 100KM 74kW 2005-2013",1.9,5.9,"manualna",2005,2013
"Opel","Astra","G","Cabrio","benzynowy",101,"na przednią oś",97999,91999,94999,"1.6 16V 101KM 74kW 2001-2006",1.6,7.1,"manualna",2001,2006
"Opel","Astra","G","Cabrio","benzynowy",103,"na przednią oś",97999,91999,94999,"1.6 Twinport ECOTEC 103KM 76kW 2003-2006",1.6,6.7,"manualna",2003,2006
"Opel","Astra","G","Cabrio","benzynowy",125,"na przednią oś",97999,91999,94999,"1.8 16V 125KM 92kW 2001-2006",1.8,7.7,"manualna",2001,2006
"Opel","Astra","G","Cabrio","benzynowy",190,"na przednią oś",97999,91999,94999,"2.0 16V Turbo 190KM 140kW 2001-2006",2,NA,"manualna",2001,2006
"Opel","Astra","G","Cabrio","benzynowy",200,"na przednią oś",97999,91999,94999,"2.0 i 16V Turbo 200KM 147kW 2002-2004",2,NA,"manualna",2002,2004
"Opel","Astra","G","Cabrio","benzynowy",147,"na przednią oś",97999,91999,94999,"2.2 16V 147KM 108kW 2001-2006",2.2,8.2,"manualna",2001,2006
"Opel","Astra","G","Cabrio","diesel",125,"na przednią oś",97999,91999,94999,"2.2 DTI 125KM 92kW 2002-2006",2.2,6.1,"manualna",2002,2006
"Opel","Astra","G","Coupe","benzynowy",116,"na przednią oś",97999,91999,94999,"1.8 16V 116KM 85kW 2000",1.8,NA,"manualna",2000,2000
"Opel","Astra","G","Coupe","benzynowy",125,"na przednią oś",97999,91999,94999,"1.8 16V 125KM 92kW 2000-2005",1.8,7.6,"manualna",2000,2005
"Opel","Astra","G","Coupe","benzynowy",190,"na przednią oś",97999,91999,94999,"2.0 16V Turbo 190KM 140kW 2000-2005",2,8.9,"manualna",2000,2005
"Opel","Astra","G","Coupe","benzynowy",147,"na przednią oś",97999,91999,94999,"2.2 16V 147KM 108kW 2000-2005",2.2,8.2,"manualna",2000,2005
"Opel","Astra","G","Coupe","diesel",125,"na przednią oś",97999,91999,94999,"2.2 DTI 125KM 92kW 2002-2005",2.2,6,"manualna",2002,2005
"Opel","Astra","G","Hatchback","benzynowy",65,"na przednią oś",97999,91999,94999,"1.2 16V 65KM 48kW 1998-2000",1.2,NA,"manualna",1998,2000
"Opel","Astra","G","Hatchback","benzynowy",75,"na przednią oś",97999,91999,94999,"1.2 16V 75KM 55kW 2000-2004",1.2,5.9,"manualna",2000,2004
"Opel","Astra","G","Hatchback","benzynowy",90,"na przednią oś",97999,91999,94999,"1.4 16V 90KM 66kW 1998-2003",1.4,6.9,"manualna",1998,2003
"Opel","Astra","G","Hatchback","benzynowy",90,"na przednią oś",97999,91999,94999,"1.4 Twinport ECOTEC 90KM 66kW 2003-2009",1.4,6,"manualna",2003,2009
"Opel","Astra","G","Hatchback","benzynowy",101,"na przednią oś",97999,91999,94999,"1.6 16V 101KM 74kW 1998-2009",1.6,6.9,"manualna",1998,2009
"Opel","Astra","G","Hatchback","benzynowy",75,"na przednią oś",97999,91999,94999,"1.6 8V 75KM 55kW 1998-2000",1.6,7.2,"manualna",1998,2000
"Opel","Astra","G","Hatchback","benzynowy",85,"na przednią oś",97999,91999,94999,"1.6 8V 85KM 63kW 2000-2004",1.6,6.9,"manualna",2000,2004
"Opel","Astra","G","Hatchback","benzynowy",103,"na przednią oś",97999,91999,94999,"1.6 Twinport ECOTEC 103KM 76kW 2003-2009",1.6,6.5,"manualna",2003,2009
"Opel","Astra","G","Hatchback","benzynowy",125,"na przednią oś",97999,91999,94999,"1.8 16V 125KM 92kW 2000-2004",1.8,7.6,"manualna",2000,2004
"Opel","Astra","G","Hatchback","benzynowy",116,"na przednią oś",97999,91999,94999,"1.8 16V 116KM 85kW 1998-2001",1.8,NA,"manualna",1998,2001
"Opel","Astra","G","Hatchback","benzynowy",136,"na przednią oś",97999,91999,94999,"2.0 16V 136KM 100kW 1998-2000",2,8.6,"manualna",1998,2000
"Opel","Astra","G","Hatchback","benzynowy",160,"na przednią oś",97999,91999,94999,"2.0 16V OPC 160KM 118kW 1999-2001",2,NA,"manualna",1999,2001
"Opel","Astra","G","Hatchback","benzynowy",190,"na przednią oś",97999,91999,94999,"2.0 16V Turbo 190KM 140kW 2001-2002",2,NA,"manualna",2001,2002
"Opel","Astra","G","Hatchback","benzynowy",200,"na przednią oś",97999,91999,94999,"2.0 16V Turbo OPC 200KM 147kW 2002-2004",2,8.9,"manualna",2002,2004
"Opel","Astra","G","Hatchback","benzynowy",147,"na przednią oś",97999,91999,94999,"2.2 16V 147KM 108kW 2000-2004",2.2,8.1,"manualna",2000,2004
"Opel","Astra","G","Hatchback","diesel",80,"na przednią oś",97999,91999,94999,"1.7 CDTI 80KM 59kW 2003-2009",1.7,4.6,"manualna",2003,2009
"Opel","Astra","G","Hatchback","diesel",80,"na przednią oś",97999,91999,94999,"1.7 CDTI ECO 80KM 59kW 2003-2009",1.7,4.4,"manualna",2003,2009
"Opel","Astra","G","Hatchback","diesel",75,"na przednią oś",97999,91999,94999,"1.7 DTI 75KM 55kW 2000-2004",1.7,4.6,"manualna",2000,2004
"Opel","Astra","G","Hatchback","diesel",75,"na przednią oś",97999,91999,94999,"1.7 DTI Eco4 75KM 55kW 2000-2004",1.7,4.4,"manualna",2000,2004
"Opel","Astra","G","Hatchback","diesel",68,"na przednią oś",97999,91999,94999,"1.7 TD 68KM 50kW 1998-2000",1.7,NA,"manualna",1998,2000
"Opel","Astra","G","Hatchback","diesel",82,"na przednią oś",97999,91999,94999,"2.0 DI 82KM 60kW 1998-2004",2,6.1,"manualna",1998,2004
"Opel","Astra","G","Hatchback","diesel",101,"na przednią oś",97999,91999,94999,"2.0 DTI 101KM 74kW 1999-2004",2,5.6,"manualna",1999,2004
"Opel","Astra","G","Hatchback","diesel",125,"na przednią oś",97999,91999,94999,"2.2 DTI 125KM 92kW 2002-2004",2.2,6,"manualna",2002,2004
"Opel","Astra","G","Sedan","benzynowy",65,"na przednią oś",97999,91999,94999,"1.2 16V 65KM 48kW 1998-2000",1.2,NA,"manualna",1998,2000
"Opel","Astra","G","Sedan","benzynowy",75,"na przednią oś",97999,91999,94999,"1.2 16V 75KM 55kW 2000-2004",1.2,5.9,"manualna",2000,2004
"Opel","Astra","G","Sedan","benzynowy",90,"na przednią oś",97999,91999,94999,"1.4 16V 90KM 66kW 1998-2003",1.4,7,"manualna",1998,2003
"Opel","Astra","G","Sedan","benzynowy",90,"na przednią oś",97999,91999,94999,"1.4 Twinport ECOTEC 90KM 66kW 2003-2009",1.4,6,"manualna",2003,2009
"Opel","Astra","G","Sedan","benzynowy",101,"na przednią oś",97999,91999,94999,"1.6 16V 101KM 74kW 1998-2006",1.6,7,"manualna",1998,2006
"Opel","Astra","G","Sedan","benzynowy",75,"na przednią oś",97999,91999,94999,"1.6 8V 75KM 55kW 1998-2000",1.6,7.2,"manualna",1998,2000
"Opel","Astra","G","Sedan","benzynowy",85,"na przednią oś",97999,91999,94999,"1.6 8V 85KM 63kW 2000-2004",1.6,7,"manualna",2000,2004
"Opel","Astra","G","Sedan","benzynowy",103,"na przednią oś",97999,91999,94999,"1.6 Twinport ECOTEC 103KM 76kW 2003-2009",1.6,6.6,"manualna",2003,2009
"Opel","Astra","G","Sedan","benzynowy",116,"na przednią oś",97999,91999,94999,"1.8 16V 116KM 85kW 1998-2001",1.8,NA,"manualna",1998,2001
"Opel","Astra","G","Sedan","benzynowy",125,"na przednią oś",97999,91999,94999,"1.8 16V 125KM 92kW 2000-2004",1.8,7.6,"manualna",2000,2004
"Opel","Astra","G","Sedan","benzynowy",136,"na przednią oś",97999,91999,94999,"2.0 16V 136KM 100kW 1998-2000",2,NA,"manualna",1998,2000
"Opel","Astra","G","Sedan","benzynowy",160,"na przednią oś",97999,91999,94999,"2.0 16V OPC 160KM 118kW 1999-2000",2,NA,"manualna",1999,2000
"Opel","Astra","G","Sedan","benzynowy",147,"na przednią oś",97999,91999,94999,"2.2 16V 147KM 108kW 2000-2004",2.2,8.1,"manualna",2000,2004
"Opel","Astra","G","Sedan","diesel",80,"na przednią oś",97999,91999,94999,"1.7 CDTI 80KM 59kW 2003-2009",1.7,4.6,"manualna",2003,2009
"Opel","Astra","G","Sedan","diesel",75,"na przednią oś",97999,91999,94999,"1.7 DTI 75KM 55kW 2000-2004",1.7,4.6,"manualna",2000,2004
"Opel","Astra","G","Sedan","diesel",68,"na przednią oś",97999,91999,94999,"1.7 TD 68KM 50kW 1998-2000",1.7,NA,"manualna",1998,2000
"Opel","Astra","G","Sedan","diesel",82,"na przednią oś",97999,91999,94999,"2.0 DI 82KM 60kW 1998-2004",2,6.7,"manualna",1998,2004
"Opel","Astra","G","Sedan","diesel",101,"na przednią oś",97999,91999,94999,"2.0 DTI 101KM 74kW 1999-2004",2,5.7,"manualna",1999,2004
"Opel","Astra","G","Sedan","diesel",125,"na przednią oś",97999,91999,94999,"2.2 DTI 125KM 92kW 2002-2004",2.2,6,"manualna",2002,2004
"Opel","Astra","G","Kombi","benzynowy",65,"na przednią oś",97999,91999,94999,"1.2 16V 65KM 48kW 1998-2000",1.2,NA,"manualna",1998,2000
"Opel","Astra","G","Kombi","benzynowy",75,"na przednią oś",97999,91999,94999,"1.2 16V 75KM 55kW 2000-2004",1.2,6.2,"manualna",2000,2004
"Opel","Astra","G","Kombi","benzynowy",90,"na przednią oś",97999,91999,94999,"1.4 16V 90KM 66kW 1998-2003",1.4,7.1,"manualna",1998,2003
"Opel","Astra","G","Kombi","benzynowy",90,NA,97999,91999,94999,"1.4 Twinport ECOTEC 90KM 66kW 2003-2009",1.4,NA,NA,2003,2009
"Opel","Astra","G","Kombi","benzynowy",101,"na przednią oś",97999,91999,94999,"1.6 16V 101KM 74kW 1998-2006",1.6,7.1,"manualna",1998,2006
"Opel","Astra","G","Kombi","benzynowy",75,"na przednią oś",97999,91999,94999,"1.6 8V 75KM 55kW 1998-2000",1.6,NA,"manualna",1998,2000
"Opel","Astra","G","Kombi","benzynowy",85,"na przednią oś",97999,91999,94999,"1.6 8V 85KM 63kW 2000-2004",1.6,7.1,"manualna",2000,2004
"Opel","Astra","G","Kombi","benzynowy",97,"na przednią oś",97999,91999,94999,"1.6 CNG 97KM 71kW 2003-2009",1.6,NA,"manualna",2003,2009
"Opel","Astra","G","Kombi","benzynowy",103,"na przednią oś",97999,91999,94999,"1.6 Twinport ECOTEC 103KM 76kW 2003-2009",1.6,6.7,"manualna",2003,2009
"Opel","Astra","G","Kombi","benzynowy",116,"na przednią oś",97999,91999,94999,"1.8 16V 116KM 85kW 1998-2001",1.8,NA,"manualna",1998,2001
"Opel","Astra","G","Kombi","benzynowy",125,"na przednią oś",97999,91999,94999,"1.8 16V 125KM 92kW 2000-2004",1.8,7.7,"manualna",2000,2004
"Opel","Astra","G","Kombi","benzynowy",136,"na przednią oś",97999,91999,94999,"2.0 16V 136KM 100kW 1998-2000",2,NA,"manualna",1998,2000
"Opel","Astra","G","Kombi","benzynowy",200,"na przednią oś",97999,91999,94999,"2.0 16V Turbo OPC 200KM 147kW 2002-2004",2,9.1,"manualna",2002,2004
"Opel","Astra","G","Kombi","benzynowy",147,"na przednią oś",97999,91999,94999,"2.2 16V 147KM 108kW 2000-2004",2.2,8.2,"manualna",2000,2004
"Opel","Astra","G","Kombi","diesel",80,"na przednią oś",97999,91999,94999,"1.7 CDTI 80KM 59kW 2003-2009",1.7,4.7,"manualna",2003,2009
"Opel","Astra","G","Kombi","diesel",80,"na przednią oś",97999,91999,94999,"1.7 CDTI ECO 80KM 59kW 2003-2009",1.7,4.5,"manualna",2003,2009
"Opel","Astra","G","Kombi","diesel",75,"na przednią oś",97999,91999,94999,"1.7 DTI 75KM 55kW 2000-2004",1.7,4.7,"manualna",2000,2004
"Opel","Astra","G","Kombi","diesel",68,"na przednią oś",97999,91999,94999,"1.7 TD 68KM 50kW 1998-2000",1.7,6.7,"manualna",1998,2000
"Opel","Astra","G","Kombi","diesel",82,"na przednią oś",97999,91999,94999,"2.0 DI 82KM 60kW 1998-2004",2,6.9,"manualna",1998,2004
"Opel","Astra","G","Kombi","diesel",101,"na przednią oś",97999,91999,94999,"2.0 DTI 101KM 74kW 1999-2004",2,5.9,"manualna",1999,2004
"Opel","Astra","G","Kombi","diesel",125,"na przednią oś",97999,91999,94999,"2.2 DTI 125KM 92kW 2002-2004",2.2,6.2,"manualna",2002,2004
"Opel","Astra","F","Cabrio","benzynowy",90,NA,97999,91999,94999,"1.4 i 16V 90KM 66kW 1996-2001",1.4,NA,NA,1996,2001
"Opel","Astra","F","Cabrio","benzynowy",82,"na przednią oś",97999,91999,94999,"1.4 Si 82KM 60kW 1993-2001",1.4,7.6,"manualna",1993,2001
"Opel","Astra","F","Cabrio","benzynowy",75,"na przednią oś",97999,91999,94999,"1.6 i 75KM 55kW 1996-2001",1.6,NA,"manualna",1996,2001
"Opel","Astra","F","Cabrio","benzynowy",71,"na przednią oś",97999,91999,94999,"1.6 i 71KM 52kW 1993-1996",1.6,7.4,"manualna",1993,1996
"Opel","Astra","F","Cabrio","benzynowy",115,"na przednią oś",97999,91999,94999,"1.8 i 16V 115KM 85kW 1994-2001",1.8,7.4,"manualna",1994,2001
"Opel","Astra","F","Cabrio","benzynowy",115,"na przednią oś",97999,91999,94999,"2.0 i 115KM 85kW 1993-1994",2,NA,"manualna",1993,1994
"Opel","Astra","F","Kombi","benzynowy",60,"na przednią oś",97999,91999,94999,"1.4 i 60KM 44kW 1991-2002",1.4,7.4,"manualna",1991,2002
"Opel","Astra","F","Kombi","benzynowy",90,NA,97999,91999,94999,"1.4 i 16V 90KM 66kW 1996-1999",1.4,NA,NA,1996,1999
"Opel","Astra","F","Kombi","benzynowy",82,"na przednią oś",97999,91999,94999,"1.4 Si 82KM 60kW 1992-1997",1.4,7.6,"manualna",1992,1997
"Opel","Astra","F","Kombi","benzynowy",75,"na przednią oś",97999,91999,94999,"1.6 i 75KM 55kW 1996-1998",1.6,8.4,"manualna",1996,1998
"Opel","Astra","F","Kombi","benzynowy",71,"na przednią oś",97999,91999,94999,"1.6 i 71KM 52kW 1993-1996",1.6,7,"manualna",1993,1996
"Opel","Astra","F","Kombi","benzynowy",100,"na przednią oś",97999,91999,94999,"1.6 i 16V 100KM 74kW 1994-2002",1.6,7.5,"manualna",1994,2002
"Opel","Astra","F","Kombi","benzynowy",100,NA,97999,91999,94999,"1.6 Si 100KM 74kW 1992-1995",1.6,NA,NA,1992,1995
"Opel","Astra","F","Kombi","benzynowy",90,"na przednią oś",97999,91999,94999,"1.8 i 90KM 66kW 1991-1994",1.8,7.9,"manualna",1991,1994
"Opel","Astra","F","Kombi","benzynowy",115,"na przednią oś",97999,91999,94999,"1.8 i 16V 115KM 85kW 1994-1998",1.8,7.7,"manualna",1994,1998
"Opel","Astra","F","Kombi","benzynowy",125,NA,97999,91999,94999,"1.8 i 16V 125KM 92kW 1993-1994",1.8,NA,NA,1993,1994
"Opel","Astra","F","Kombi","benzynowy",115,"na przednią oś",97999,91999,94999,"2.0 i 115KM 85kW 1991-1994",2,NA,"manualna",1991,1994
"Opel","Astra","F","Kombi","benzynowy",136,"na przednią oś",97999,91999,94999,"2.0 i 16V 136KM 100kW 1995-1998",2,7.7,"manualna",1995,1998
"Opel","Astra","F","Kombi","benzynowy",150,"na przednią oś",97999,91999,94999,"2.0 i 16V 150KM 110kW 1991-1996",2,8.3,"manualna",1991,1996
"Opel","Astra","F","Kombi","diesel",57,"na przednią oś",97999,91999,94999,"1.7 D 57KM 42kW 1991-1993",1.7,NA,"manualna",1991,1993
"Opel","Astra","F","Kombi","diesel",60,"na przednią oś",97999,91999,94999,"1.7 D 60KM 44kW 1992-1994",1.7,NA,"manualna",1992,1994
"Opel","Astra","F","Kombi","diesel",68,"na przednią oś",97999,91999,94999,"1.7 TD 68KM 50kW 1994-1998",1.7,6.7,"manualna",1994,1998
"Opel","Astra","F","Kombi","diesel",82,"na przednią oś",97999,91999,94999,"1.7 TD 82KM 60kW 1991-1998",1.7,NA,"manualna",1991,1998
"Opel","Astra","F","Sedan","benzynowy",60,"na przednią oś",97999,91999,94999,"1.4 i 60KM 44kW 1991-2002",1.4,6.9,"manualna",1991,2002
"Opel","Astra","F","Sedan","benzynowy",90,"na przednią oś",97999,91999,94999,"1.4 i 16V 90KM 66kW 1996-1999",1.4,6.8,"manualna",1996,1999
"Opel","Astra","F","Sedan","benzynowy",82,"na przednią oś",97999,91999,94999,"1.4 Si 82KM 60kW 1992-1997",1.4,7.1,"manualna",1992,1997
